date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/12/16,8:45,183.82,151.68,0.75,36.7,200,-3,2.301661
2018/12/16,9:00,214.9,180.46,1.32,35.73,250,-0.8,4.645945
2018/12/16,9:15,259.69,222.33,2.05,34.58,299,0.5,6.137763
2018/12/16,9:30,288.03,249.03,2.97,32.84,399,2.1,7.160723
2018/12/16,9:45,327.89,286.77,3.78,30.16,560.999878,3.8,8.034502
2018/12/16,10:00,352.5,310.17,4.26,29.71,592.999878,5.5,9.078773
2018/12/16,10:15,386.19,342.31,4.84,29.24,643.999878,7,9.952553
2018/12/16,10:30,406.34,361.57,5.47,28.24,673.999878,8,10.4001
2018/12/16,10:45,432.89,386.99,5.9,27,719.999878,8.2,11.01814
2018/12/16,11:00,448.06,401.54,6.33,26.81,757.999878,9.2,11.57224
2018/12/16,11:15,466.88,419.62,6.79,26.51,778.999878,9.3,11.70011
2018/12/16,11:30,476.76,429.11,7.27,25.98,807.999878,9.8,12.01978
2018/12/16,11:45,487.43,439.38,7.7,24.94,854.999878,10.2,12.25421
2018/12/16,12:00,491.76,443.55,8.07,24.4,870.999878,10.9,12.44602
2018/12/16,12:15,494.04,445.74,8.5,23.98,850.999878,11.2,12.44602
2018/12/16,12:30,492.74,444.49,8.97,23.45,830.999878,11.5,12.31815
2018/12/16,12:45,486.6,438.59,9.42,22.92,852.999878,11.5,12.55258
2018/12/16,13:00,479.73,431.99,9.86,22.35,818.999878,11.7,12.27553
2018/12/16,13:15,465.33,418.17,10.23,21.64,743.999878,12.1,11.3165
2018/12/16,13:30,453.04,406.37,10.5,20.77,745.999878,12.1,11.3165
2018/12/16,13:45,430.65,384.89,10.7,20.43,698.999878,12.6,10.57059
2018/12/16,14:00,413.17,368.15,10.91,20.22,613.999878,12.5,9.54763
2018/12/16,14:15,383.24,339.53,11.09,20.09,582.999878,12.4,8.801723
2018/12/16,14:30,360.92,318.23,11.24,20.05,546.999878,12.4,7.970567
2018/12/16,14:45,324.19,283.29,11.35,20.07,475,12.3,6.926295
2018/12/16,15:00,297.69,258.17,11.44,20.1,424,12.4,6.073828
2018/12/16,15:15,255.2,218.11,11.47,20.18,382,12.4,5.072179
2018/12/16,15:30,225.36,190.17,11.52,20.36,337,12.4,4.049218
2018/12/16,15:45,178.92,147.09,11.58,21.08,274,12.2,1.981986
2018/12/16,16:00,147.2,118.09,11.41,22.42,211,11.8,1.321324
2018/12/16,16:15,99.29,75.26,11.18,22.29,136,11,0.959025
2018/12/16,16:30,67.89,48.24,10.96,22.38,62,10,0.51148
2018/12/16,16:45,24.36,13.82,10.62,22.62,22,8.9,0.191805
2018/12/16,17:00,2.48,0.48,10.07,23.13,1,8.5,0.063935
2018/12/16,17:15,0,0,9.48,23.58,0,7.7,0
2018/12/16,17:30,0,0,8.94,23.77,0,6.2,0
2018/12/16,17:45,0,0,8.34,24,0,5.5,0
2018/12/16,18:00,0,0,7.63,24.51,0,4,0
2018/12/16,18:15,0,0,6.97,25.17,0,3.6,0
2018/12/16,18:30,0,0,6.44,25.93,0,5.5,0
2018/12/16,18:45,0,0,6.01,26.84,0,6.1,0
2018/12/16,19:00,0,0,5.57,27.98,0,6.4,0
2018/12/16,19:15,0,0,5.16,29.18,0,5.9,0
2018/12/16,19:30,0,0,4.81,30.27,0,5.3,0
2018/12/16,19:45,0,0,4.68,30.78,0,1.7,0
2018/12/16,20:00,0,0,4.67,30.95,0,4.2,0
2018/12/16,20:15,0,0,4.5,31.48,0,4,0
2018/12/16,20:30,0,0,4.24,32.06,0,4.7,0
2018/12/16,20:45,0,0,4.15,32.01,0,3.1,0
2018/12/16,21:00,0,0,4.33,31.15,0,3.9,0
2018/12/16,21:15,0,0,4.48,30.51,0,0.4,0
2018/12/16,21:30,0,0,4.41,30.59,0,1.4,0
2018/12/16,21:45,0,0,4.18,31.14,0,1.7,0
2018/12/16,22:00,0,0,3.88,31.96,0,1.5,0
2018/12/16,22:15,0,0,3.48,33.08,0,1.8,0
2018/12/16,22:30,0,0,3.04,34.33,0,1.1,0
2018/12/16,22:45,0,0,2.61,35.56,0,0.6,0
2018/12/16,23:00,0,0,2.23,36.64,0,2.1,0
2018/12/16,23:15,0,0,1.89,37.61,0,0,0
2018/12/16,23:30,0,0,1.56,38.56,0,-1,0
2018/12/16,23:45,0,0,1.25,39.5,0,-0.4,0
2018/12/17,0:00,0,0,0.88,41.97,0,-0.3,0
2018/12/17,0:15,0,0,0.63,42.61,0,-0.8,0
2018/12/17,0:30,0,0,0.43,43.07,0,-1.8,0
2018/12/17,0:45,0,0,0.29,43.23,0,-2.1,0
2018/12/17,1:00,0,0,0.21,43.12,0,-0.5,0
2018/12/17,1:15,0,0,0.15,43.01,0,-2.2,0
2018/12/17,1:30,0,0,0.01,43.27,0,-1.3,0
2018/12/17,1:45,0,0,-0.19,43.8,0,-2.9,0
2018/12/17,2:00,0,0,-0.33,44.13,0,-3.4,0
2018/12/17,2:15,0,0,-0.39,44.18,0,-3.3,0
2018/12/17,2:30,0,0,-0.43,44.12,0,-3.3,0
2018/12/17,2:45,0,0,-0.5,44.16,0,-3.9,0
2018/12/17,3:00,0,0,-0.61,44.42,0,-3.3,0
2018/12/17,3:15,0,0,-0.77,44.87,0,-2,0
2018/12/17,3:30,0,0,-0.9,45.27,0,-1.7,0
2018/12/17,3:45,0,0,-0.97,45.41,0,-2.1,0
2018/12/17,4:00,0,0,-0.98,45.33,0,-3.5,0
2018/12/17,4:15,0,0,-0.98,45.19,0,-2.6,0
2018/12/17,4:30,0,0,-0.97,45.05,0,-2.9,0
2018/12/17,4:45,0,0,-0.98,44.96,0,-2.8,0
2018/12/17,5:00,0,0,-1.01,44.95,0,-3.9,0
2018/12/17,5:15,0,0,-1.06,45.02,0,-4.4,0
2018/12/17,5:30,0,0,-1.1,45.08,0,-3.5,0
2018/12/17,5:45,0,0,-1.14,45.17,0,-3.9,0
2018/12/17,6:00,0,0,-1.18,45.27,0,-3.2,0
2018/12/17,6:15,0,0,-1.22,45.42,0,-3.4,0
2018/12/17,6:30,0,0,-1.25,45.56,0,-3.4,0
2018/12/17,6:45,0,0,-1.27,45.68,0,-3.3,0
2018/12/17,7:00,0,0,-1.28,45.79,0,-2.6,0
2018/12/17,7:15,0,0,-1.29,45.88,0,-3.6,0
2018/12/17,7:30,0,0,-1.29,45.95,4,-3.5,0
2018/12/17,7:45,26.49,15.49,-1.17,45.66,38,-3.7,0.213117
2018/12/17,8:00,55.65,38.24,-0.94,45.01,111,-5.4,0.51148
2018/12/17,8:15,103.22,78.86,-0.45,43.52,196,-4.3,0.959025
2018/12/17,8:30,135.65,107.77,-0.02,42.39,266,-3.7,1.257389
2018/12/17,8:45,183.88,151.76,0.55,41.08,335,-2.3,2.429531
2018/12/17,9:00,215.23,180.79,1.23,39.69,381,-0.7,4.922997
2018/12/17,9:15,260.37,223,2.02,38.17,446,1.1,6.031204
2018/12/17,9:30,288.95,249.91,2.93,36.33,498,2.5,7.203346
2018/12/17,9:45,329.13,287.96,3.81,33.99,553.999878,3.7,8.226307
2018/12/17,10:00,353.94,311.55,4.46,31.67,664.999878,5,10.08042
2018/12/17,10:15,387.89,343.92,5.05,30.76,269,6.2,6.009892
2018/12/17,10:30,408.19,363.33,5.66,29.24,510,7,9.398449
2018/12/17,10:45,434.92,388.93,6.2,27.08,320,8.3,5.242672
2018/12/17,11:00,450.09,403.49,6.68,26,282,8.5,4.32627
2018/12/17,11:15,468.69,421.36,7.14,24.19,793.999878,9.4,12.97881
2018/12/17,11:30,477.97,430.31,7.48,23.32,858.999878,9.9,13.19193
2018/12/17,11:45,488.04,440.03,7.85,23.19,845.999878,9.9,12.61651
2018/12/17,12:00,492.26,444.09,8.22,21.55,859.999878,10.6,12.65914
2018/12/17,12:15,495.05,446.74,8.49,20.72,885.999878,10.2,12.85094
2018/12/17,12:30,494.44,446.1,8.78,20.59,865.999878,10.6,12.46733
2018/12/17,12:45,488.8,440.67,8.98,19.04,839.999878,10.4,12.48864
2018/12/17,13:00,482.13,434.23,9.16,18.86,843.999878,10.5,12.65914
2018/12/17,13:15,467.76,420.44,9.33,18.79,817.999878,10.6,12.06241
2018/12/17,13:30,455.52,408.69,9.5,18.38,773.999878,10.6,11.63618
2018/12/17,13:45,433.27,387.35,9.62,17.85,706.999878,10.9,10.7624
2018/12/17,14:00,415.89,370.71,9.75,17.39,688.999878,11.1,10.61321
2018/12/17,14:15,386.18,342.3,9.87,17.01,648.999878,11,10.01649
2018/12/17,14:30,364.06,321.2,10,16.66,596.999878,11.3,9.142709
2018/12/17,14:45,327.6,286.53,10.08,16.43,576.999878,11.1,8.65254
2018/12/17,15:00,301.2,261.52,10.16,16.32,511,11.1,7.309905
2018/12/17,15:15,258.71,221.45,10.2,16.37,474,11,6.563996
2018/12/17,15:30,228.78,193.42,10.23,16.5,395,11,4.816439
2018/12/17,15:45,182.09,150.09,10.2,16.8,325,10.7,2.003298
2018/12/17,16:00,150.09,120.8,10.12,17.26,256,10.5,1.278701
2018/12/17,16:15,101.63,77.4,9.78,18.22,178,10,0.980337
2018/12/17,16:30,69.8,49.94,9.24,19.58,101,9,0.532792
2018/12/17,16:45,25.55,14.74,8.41,21.33,36,8,0.25574
2018/12/17,17:00,2.96,0.66,7.77,22.48,3,7.1,0
2018/12/17,17:15,0,0,7.2,23.63,0,5.6,0
2018/12/17,17:30,0,0,6.66,24.81,0,5.7,0
2018/12/17,17:45,0,0,6.15,25.97,0,4.9,0
2018/12/17,18:00,0,0,5.66,27.06,0,3.8,0
2018/12/17,18:15,0,0,5.2,28.08,0,4.5,0
2018/12/17,18:30,0,0,4.77,29.05,0,5.1,0
2018/12/17,18:45,0,0,4.37,30.02,0,2.5,0
2018/12/17,19:00,0,0,3.99,31.05,0,2.2,0
2018/12/17,19:15,0,0,3.66,32.12,0,2.5,0
2018/12/17,19:30,0,0,3.37,33.13,0,1.7,0
2018/12/17,19:45,0,0,3.11,34.1,0,1.7,0
2018/12/17,20:00,0,0,2.85,35.13,0,2.7,0
2018/12/17,20:15,0,0,2.57,36.22,0,3.2,0
2018/12/17,20:30,0,0,2.3,37.33,0,2.7,0
2018/12/17,20:45,0,0,2.08,38.25,0,2.5,0
2018/12/17,21:00,0,0,1.9,39.01,0,2.3,0
2018/12/17,21:15,0,0,1.72,39.8,0,1.9,0
2018/12/17,21:30,0,0,1.53,40.66,0,0.5,0
2018/12/17,21:45,0,0,1.33,41.65,0,0.2,0
2018/12/17,22:00,0,0,1.11,42.83,0,1.4,0
2018/12/17,22:15,0,0,0.87,44.15,0,0.9,0
2018/12/17,22:30,0,0,0.6,45.58,0,1,0
2018/12/17,22:45,0,0,0.33,46.99,0,0.9,0
2018/12/17,23:00,0,0,0.09,48.2,0,1.8,0
2018/12/17,23:15,0,0,-0.13,49.27,0,1.5,0
2018/12/17,23:30,0,0,-0.34,50.24,0,0.9,0
2018/12/17,23:45,0,0,-0.53,51.11,0,0.6,0
2018/12/18,0:00,0,0,1.23,44.22,0,0.6,0
2018/12/18,0:15,0,0,0.96,45.27,0,-0.1,0
2018/12/18,0:30,0,0,0.73,46.21,0,0,0
2018/12/18,0:45,0,0,0.49,47.21,0,-1.1,0
2018/12/18,1:00,0,0,0.26,48.19,0,-0.5,0
2018/12/18,1:15,0,0,0.07,49.13,0,-1.1,0
2018/12/18,1:30,0,0,-0.05,49.8,0,-0.6,0
2018/12/18,1:45,0,0,-0.06,49.99,0,-2.4,0
2018/12/18,2:00,0,0,-0.04,49.99,0,-1.9,0
2018/12/18,2:15,0,0,0,49.71,0,-1.6,0
2018/12/18,2:30,0,0,0.06,49.19,0,-2,0
2018/12/18,2:45,0,0,0.15,48.44,0,-1.5,0
2018/12/18,3:00,0,0,0.21,47.75,0,-1,0
2018/12/18,3:15,0,0,0.22,47.2,0,-1.1,0
2018/12/18,3:30,0,0,0.18,46.77,0,-1.4,0
2018/12/18,3:45,0,0,0.14,46.41,0,-1.8,0
2018/12/18,4:00,0,0,0.08,46.17,0,-3.5,0
2018/12/18,4:15,0,0,-0.06,46.34,0,-4.6,0
2018/12/18,4:30,0,0,-0.3,46.98,0,-4.4,0
2018/12/18,4:45,0,0,-0.54,47.65,0,-4.1,0
2018/12/18,5:00,0,0,-0.7,48.1,0,-2.9,0
2018/12/18,5:15,0,0,-0.84,48.43,0,-2,0
2018/12/18,5:30,0,0,-0.95,48.73,0,-2.7,0
2018/12/18,5:45,0,0,-1.03,48.97,0,-2.4,0
2018/12/18,6:00,0,0,-1.09,49.13,0,-2.8,0
2018/12/18,6:15,0,0,-1.13,49.25,0,-2.8,0
2018/12/18,6:30,0,0,-1.17,49.35,0,-2.4,0
2018/12/18,6:45,0,0,-1.18,49.36,0,-4.6,0
2018/12/18,7:00,0,0,-1.16,49.12,0,-3.4,0
2018/12/18,7:15,0,0,-1.09,48.62,0,-1.5,0
2018/12/18,7:30,0,0,-1.02,48.08,5,-3.9,0
2018/12/18,7:45,25.12,14.46,-0.9,47.43,56,-3.3,0.106558
2018/12/18,8:00,54.01,36.85,-0.71,46.58,133,-4.3,0.554104
2018/12/18,8:15,101.33,77.18,-0.34,45.27,228,-3.9,0.852467
2018/12/18,8:30,133.66,105.97,-0.02,44.1,308,-2.4,1.129519
2018/12/18,8:45,181.76,149.81,0.42,42.84,385,-0.8,2.450843
2018/12/18,9:00,213.04,178.76,1.06,41.15,443,0.8,5.541036
2018/12/18,9:15,258.13,220.92,1.89,39.07,494,2,6.713178
2018/12/18,9:30,286.69,247.81,2.81,37,543.999878,3.3,7.906631
2018/12/18,9:45,326.86,285.84,3.83,34.37,584.999878,4.1,8.65254
2018/12/18,10:00,351.67,309.43,4.76,30.46,622.999878,5,9.590254
2018/12/18,10:15,385.65,341.84,5.55,28.09,671.999878,6,10.46403
2018/12/18,10:30,406.01,361.29,6.45,26.58,707.999878,6.9,10.91158
2018/12/18,10:45,432.92,387.05,7.33,25.17,740.999878,7.5,11.35912
2018/12/18,11:00,448.32,401.83,8.24,23.91,774.999878,7.8,11.82798
2018/12/18,11:15,467.48,420.23,9.1,21.83,808.999878,8.7,12.12634
2018/12/18,11:30,477.56,429.9,9.78,19.26,838.999878,9.7,12.08372
2018/12/18,11:45,488.5,440.42,10.14,18.04,851.999878,10,12.42471
2018/12/18,12:00,493.01,444.76,10.39,17.44,862.999878,10.7,12.55258
2018/12/18,12:15,495.56,447.22,10.57,16.95,873.999878,11.3,12.68045
2018/12/18,12:30,494.44,446.12,10.72,16.8,874.999878,11.5,12.65914
2018/12/18,12:45,488.52,440.44,10.85,16.86,885.999878,12.3,12.80832
2018/12/18,13:00,481.81,433.99,10.98,16.9,850.999878,13,12.53127
2018/12/18,13:15,467.61,420.35,11.11,16.93,816.999878,13.4,12.12634
2018/12/18,13:30,455.44,408.67,11.24,16.73,783.999878,13.4,11.8706
2018/12/18,13:45,433.25,387.38,11.34,16.58,746.999878,13.5,11.44437
2018/12/18,14:00,415.91,370.77,11.42,16.26,715.999878,13.8,10.89027
2018/12/18,14:15,386.24,342.4,11.43,15.89,666.999878,13.8,10.27223
2018/12/18,14:30,364.12,321.3,11.42,15.78,625.999878,14.1,9.398449
2018/12/18,14:45,327.67,286.62,11.37,15.74,604.999878,14,8.950904
2018/12/18,15:00,301.34,261.67,11.31,15.78,454,13.6,6.457438
2018/12/18,15:15,259.16,221.88,11.22,15.91,512,13.7,6.606619
2018/12/18,15:30,229.45,194.06,11.15,16.05,431,13.4,5.072179
2018/12/18,15:45,182.99,150.93,11.05,16.26,344,13.3,2.109856
2018/12/18,16:00,151.08,121.7,10.95,16.9,284,12.7,1.065584
2018/12/18,16:15,102.7,78.36,10.55,18.23,143,11.8,0.618039
2018/12/18,16:30,70.88,50.85,10.04,19.11,82.999992,10.5,0.319675
2018/12/18,16:45,26.44,15.38,9.36,19.89,14,10.7,0.191805
2018/12/18,17:00,3.46,0.87,8.69,20.68,2,10.2,0.021312
2018/12/18,17:15,0,0,8.09,21.59,0,9.3,0
2018/12/18,17:30,0,0,7.55,22.55,0,6.3,0
2018/12/18,17:45,0,0,7.06,23.53,0,6.1,0
2018/12/18,18:00,0,0,6.59,24.53,0,6.5,0
2018/12/18,18:15,0,0,6.14,25.55,0,5.5,0
2018/12/18,18:30,0,0,5.72,26.57,0,5,0
2018/12/18,18:45,0,0,5.34,27.57,0,5.1,0
2018/12/18,19:00,0,0,4.98,28.55,0,4,0
2018/12/18,19:15,0,0,4.64,29.54,0,4.8,0
2018/12/18,19:30,0,0,4.31,30.54,0,3.3,0
2018/12/18,19:45,0,0,4,31.52,0,5.1,0
2018/12/18,20:00,0,0,3.72,32.42,0,3.1,0
2018/12/18,20:15,0,0,3.46,33.23,0,1.9,0
2018/12/18,20:30,0,0,3.25,33.94,0,2.6,0
2018/12/18,20:45,0,0,3.05,34.57,0,2.6,0
2018/12/18,21:00,0,0,2.85,35.19,0,3.7,0
2018/12/18,21:15,0,0,2.63,35.89,0,1.2,0
2018/12/18,21:30,0,0,2.37,36.68,0,1,0
2018/12/18,21:45,0,0,2.11,37.49,0,0.3,0
2018/12/18,22:00,0,0,1.88,38.21,0,1.6,0
2018/12/18,22:15,0,0,1.68,38.86,0,1.7,0
2018/12/18,22:30,0,0,1.52,39.44,0,2,0
2018/12/18,22:45,0,0,1.37,40.01,0,2.4,0
2018/12/18,23:00,0,0,1.22,40.63,0,1.5,0
2018/12/18,23:15,0,0,1.06,41.33,0,1.6,0
2018/12/18,23:30,0,0,0.91,42.08,0,0.3,0
2018/12/18,23:45,0,0,0.78,42.8,0,1.9,0
2018/12/19,0:00,0,0,3.95,33.8,0,0.3,0
2018/12/19,0:15,0,0,3.61,34.43,0,-0.3,0
2018/12/19,0:30,0,0,3.24,35.07,0,-0.5,0
2018/12/19,0:45,0,0,2.83,35.75,0,0,0
2018/12/19,1:00,0,0,2.4,36.4,0,-0.9,0
2018/12/19,1:15,0,0,1.98,36.97,0,-0.7,0
2018/12/19,1:30,0,0,1.6,37.39,0,-1.5,0
2018/12/19,1:45,0,0,1.26,37.72,0,-0.9,0
2018/12/19,2:00,0,0,0.95,38.02,0,-1.2,0
2018/12/19,2:15,0,0,0.64,38.37,0,-0.8,0
2018/12/19,2:30,0,0,0.32,38.8,0,-0.7,0
2018/12/19,2:45,0,0,0.02,39.2,0,-0.1,0
2018/12/19,3:00,0,0,-0.22,39.53,0,-0.2,0
2018/12/19,3:15,0,0,-0.42,39.83,0,-0.4,0
2018/12/19,3:30,0,0,-0.49,39.79,0,-0.2,0
2018/12/19,3:45,0,0,-0.6,39.94,0,-0.4,0
2018/12/19,4:00,0,0,-0.93,40.9,0,-0.2,0
2018/12/19,4:15,0,0,-1.28,41.92,0,-1.4,0
2018/12/19,4:30,0,0,-1.49,42.55,0,-0.6,0
2018/12/19,4:45,0,0,-1.56,42.79,0,-1.4,0
2018/12/19,5:00,0,0,-1.6,43,0,-1.5,0
2018/12/19,5:15,0,0,-1.67,43.34,0,-1.2,0
2018/12/19,5:30,0,0,-1.77,43.81,0,-0.9,0
2018/12/19,5:45,0,0,-1.88,44.41,0,-1.1,0
2018/12/19,6:00,0,0,-2.01,45.12,0,-1.6,0
2018/12/19,6:15,0,0,-2.13,45.86,0,-1.3,0
2018/12/19,6:30,0,0,-2.22,46.55,0,-1.5,0
2018/12/19,6:45,0,0,-2.3,47.14,0,-1.5,0
2018/12/19,7:00,0,0,-2.33,47.57,0,-1.9,0
2018/12/19,7:15,0,0,-2.35,47.91,0,-2.6,0
2018/12/19,7:30,0,0,-2.39,48.31,0,-1.7,0
2018/12/19,7:45,23.77,13.44,-2.29,48.19,13,-1.4,0
2018/12/19,8:00,52.28,35.38,-2.06,47.7,28,-1.4,0.362298
2018/12/19,8:15,99.18,75.2,-1.62,46.55,49,-0.7,0.618039
2018/12/19,8:30,131.27,103.72,-1.05,45.04,102,-0.9,1.363947
2018/12/19,8:45,179.04,147.21,-0.25,42.86,175,-0.5,2.237726
2018/12/19,9:00,210.14,175.95,0.66,40.2,238,0.1,3.260686
2018/12/19,9:15,255.02,217.87,1.36,38.22,229,1,3.601673
2018/12/19,9:30,283.49,244.67,1.9,37.21,256,1.5,4.027907
2018/12/19,9:45,323.41,282.34,2.61,35.88,268,2,4.32627
2018/12/19,10:00,348.03,305.63,3.39,34.42,386,3,5.796776
2018/12/19,10:15,382,337.96,4.28,32.69,223,3.6,3.580362
2018/12/19,10:30,402.6,357.89,5.2,30.59,300,4.1,4.901685
2018/12/19,10:45,429.45,383.61,5.89,28.75,308,4.4,4.922997
2018/12/19,11:00,437.36,383.9,6.52,27.81,379,5,6.095139
2018/12/19,11:15,462.89,415.54,7.2,26.81,406,5.3,6.223009
2018/12/19,11:30,464.33,410.43,7.89,25.69,413,5.5,6.542685
2018/12/19,11:45,471.86,414.2,8.51,24.07,375,6,5.945958
2018/12/19,12:00,483.31,433.8,8.92,23.04,384,6.4,6.009892
2018/12/19,12:15,482.99,432.29,9.3,22.74,260,6.8,4.113153
2018/12/19,12:30,462.67,412.02,9.61,22.44,333,6.9,5.327919
2018/12/19,12:45,473.98,426.92,9.96,21.02,301,7.1,4.795127
2018/12/19,13:00,464.43,417.72,10.08,20.63,264,7.3,4.283647
2018/12/19,13:15,435.54,381.66,10.18,20.82,288,7.5,4.731192
2018/12/19,13:30,431.16,382.95,10.33,20.97,219,7.8,3.622985
2018/12/19,13:45,406.42,361.69,10.45,21.13,216,8.3,3.537738
2018/12/19,14:00,378.31,319.11,10.58,21.23,171,8.4,2.66396
2018/12/19,14:15,361.53,319.55,10.71,21.25,242,8.5,3.836102
2018/12/19,14:30,330.97,285.8,10.81,21.22,173,8.6,2.685271
2018/12/19,14:45,294.14,245.04,10.87,21.16,211,8.6,3.260686
2018/12/19,15:00,257.43,190.58,10.9,21.1,221,8.7,3.409868
2018/12/19,15:15,226.48,178.77,10.9,21.05,172,8.7,2.66396
2018/12/19,15:30,198.1,153.62,10.88,21.01,161,8.6,2.578713
2018/12/19,15:45,154.86,114.43,10.78,21.15,119,8.5,1.640999
2018/12/19,16:00,130.64,99.31,10.67,21.52,129,8.4,1.640999
2018/12/19,16:15,87.91,61.73,10.28,22.98,71.999992,7.9,0.89509
2018/12/19,16:30,57.83,36.27,9.74,24.33,43,7.5,0.575415
2018/12/19,16:45,23,12.33,9.14,25.33,15,7.1,0.170493
2018/12/19,17:00,3.24,0.8,8.56,26.23,0,6.7,0.021312
2018/12/19,17:15,0,0,8.07,27.04,0,6.2,0.021312
2018/12/19,17:30,0,0,7.63,27.82,0,5.7,0
2018/12/19,17:45,0,0,7.2,28.59,0,5.2,0
2018/12/19,18:00,0,0,6.79,29.37,0,4.7,0
2018/12/19,18:15,0,0,6.39,30.19,0,4.2,0
2018/12/19,18:30,0,0,6.01,31.09,0,3.6,0
2018/12/19,18:45,0,0,5.65,32.03,0,3.6,0
2018/12/19,19:00,0,0,5.32,32.96,0,3.7,0
2018/12/19,19:15,0,0,5.04,33.81,0,3.6,0
2018/12/19,19:30,0,0,4.78,34.61,0,2.8,0
2018/12/19,19:45,0,0,4.5,35.4,0,2.5,0
2018/12/19,20:00,0,0,4.22,36.14,0,2.2,0
2018/12/19,20:15,0,0,3.91,36.83,0,2.3,0
2018/12/19,20:30,0,0,3.57,37.48,0,2.2,0
2018/12/19,20:45,0,0,3.26,37.94,0,2,0
2018/12/19,21:00,0,0,2.92,38.41,0,1.7,0
2018/12/19,21:15,0,0,2.62,38.78,0,1.5,0
2018/12/19,21:30,0,0,2.31,39.19,0,0.7,0
2018/12/19,21:45,0,0,1.99,39.68,0,1.2,0
2018/12/19,22:00,0,0,1.7,40.17,0,1.5,0
2018/12/19,22:15,0,0,1.4,40.78,0,1.6,0
2018/12/19,22:30,0,0,1.11,41.42,0,1.1,0
2018/12/19,22:45,0,0,0.85,42.09,0,1,0
2018/12/19,23:00,0,0,0.62,42.76,0,0.4,0
2018/12/19,23:15,0,0,0.4,43.46,0,0.3,0
2018/12/19,23:30,0,0,0.21,44.16,0,-1.8,0
2018/12/19,23:45,0,0,0.02,44.94,0,-0.6,0
2018/12/20,0:00,0,0,1.2,48.86,0,-0.1,0
2018/12/20,0:15,0,0,0.93,49.77,0,-0.4,0
2018/12/20,0:30,0,0,0.7,50.65,0,-0.5,0
2018/12/20,0:45,0,0,0.47,51.54,0,-0.7,0
2018/12/20,1:00,0,0,0.23,52.48,0,-1.2,0
2018/12/20,1:15,0,0,0.04,53.28,0,-1,0
2018/12/20,1:30,0,0,-0.12,54.01,0,-1.4,0
2018/12/20,1:45,0,0,-0.3,54.78,0,-1.7,0
2018/12/20,2:00,0,0,-0.44,55.48,0,-1.8,0
2018/12/20,2:15,0,0,-0.56,56.11,0,-1.6,0
2018/12/20,2:30,0,0,-0.69,56.76,0,-1.9,0
2018/12/20,2:45,0,0,-0.81,57.4,0,-2.3,0
2018/12/20,3:00,0,0,-0.91,58,0,-2,0
2018/12/20,3:15,0,0,-1.02,58.62,0,-2,0
2018/12/20,3:30,0,0,-1.13,59.24,0,-2.6,0
2018/12/20,3:45,0,0,-1.23,59.84,0,-2.8,0
2018/12/20,4:00,0,0,-1.3,60.37,0,-2.9,0
2018/12/20,4:15,0,0,-1.39,60.99,0,-2.6,0
2018/12/20,4:30,0,0,-1.5,61.72,0,-2.8,0
2018/12/20,4:45,0,0,-1.61,62.45,0,-3.2,0
2018/12/20,5:00,0,0,-1.69,63.14,0,-3.3,0
2018/12/20,5:15,0,0,-1.79,63.85,0,-2.9,0
2018/12/20,5:30,0,0,-1.87,64.51,0,-3,0
2018/12/20,5:45,0,0,-1.92,65.05,0,-3.7,0
2018/12/20,6:00,0,0,-1.96,65.52,0,-3.5,0
2018/12/20,6:15,0,0,-2,65.98,0,-3.2,0
2018/12/20,6:30,0,0,-2.03,66.39,0,-3.2,0
2018/12/20,6:45,0,0,-2.03,66.69,0,-3.3,0
2018/12/20,7:00,0,0,-2.04,67.01,0,-3.2,0
2018/12/20,7:15,0,0,-2.06,67.34,0,-2.8,0
2018/12/20,7:30,0,0,-2.07,67.64,1,-3,0
2018/12/20,7:45,21.38,11.41,-1.97,67.43,13,-2.9,0
2018/12/20,8:00,48.37,31.76,-1.75,66.56,30,-2.5,0.277052
2018/12/20,8:15,93.35,69.6,-1.36,65.04,53,-2.5,0.468857
2018/12/20,8:30,124.34,96.98,-0.85,63.14,74.999992,-2.4,0.89509
2018/12/20,8:45,170.71,139.04,-0.16,60.55,85.999992,-2.3,1.044272
2018/12/20,9:00,200.99,166.97,0.63,57.73,111,-2.1,1.427882
2018/12/20,9:15,244.85,207.86,1.43,55.44,166,-1.7,2.067233
2018/12/20,9:30,272.76,234.08,1.98,53.77,166,-1.1,2.237726
2018/12/20,9:45,312.18,271.34,2.6,51.78,197,-0.6,2.557401
2018/12/20,10:00,336.59,294.51,3.31,49.61,250,0,3.409868
2018/12/20,10:15,369.99,326.32,4.02,47.27,230,0.5,3.111505
2018/12/20,10:30,389.95,345.36,4.57,45.44,346,1.2,5.157425
2018/12/20,10:45,416.27,370.53,5.19,43.52,332,1.9,4.432828
2018/12/20,11:00,431.37,385,5.82,41.25,266,2.4,4.134465
2018/12/20,11:15,450.26,403.12,6.29,39.08,305,2.7,4.70988
2018/12/20,11:30,460.23,412.69,6.75,38.01,402,3.4,5.690217
2018/12/20,11:45,471.05,423.08,7.24,36.99,417,3.7,5.796776
2018/12/20,12:00,475.38,427.25,7.73,36.14,350,4,5.541036
2018/12/20,12:15,477.58,429.33,8.1,35.77,202,4.6,3.132816
2018/12/20,12:30,476.2,428,8.41,35.51,153,4.7,2.536089
2018/12/20,12:45,470.07,422.08,8.69,35.55,143,4.8,2.259038
